meta_id,variable_id,dttm,th,quality_flag_id
59,1,2021-12-22 01:00:00,-2.903,2
59,1,2021-12-22 02:00:00,-3.434,2
59,1,2021-12-22 03:00:00,-4.072,2
59,1,2021-12-22 04:00:00,-4.494,2
59,1,2021-12-22 05:00:00,-5.086,2
59,1,2021-12-22 06:00:00,-5.683,2
59,1,2021-12-22 07:00:00,-5.933,2
59,1,2021-12-22 08:00:00,-5.828,2
59,1,2021-12-22 09:00:00,-5.476,2
59,1,2021-12-22 10:00:00,-3.405,1
59,1,2021-12-22 11:00:00,-1.602,1
59,1,2021-12-22 12:00:00,0.009,1
59,1,2021-12-22 13:00:00,0.065,2
59,1,2021-12-22 14:00:00,-0.12,2
59,1,2021-12-22 15:00:00,-0.251,2
59,1,2021-12-22 16:00:00,-1.23,2
59,1,2021-12-22 17:00:00,-2.591,2
59,1,2021-12-22 18:00:00,-3.178,2
59,1,2021-12-22 19:00:00,-3.553,2
59,1,2021-12-22 20:00:00,-3.832,2
59,1,2021-12-22 21:00:00,-2.512,1
59,1,2021-12-22 22:00:00,-4.152,2
59,1,2021-12-22 23:00:00,-4.252,2
59,1,2021-12-23 00:00:00,-2.898,1
59,1,2021-12-23 01:00:00,-4.071,2
59,1,2021-12-23 02:00:00,-2.828,1
59,1,2021-12-23 03:00:00,-3.752,2
59,1,2021-12-23 04:00:00,-3.296,2
59,1,2021-12-23 05:00:00,-3.613,2
59,1,2021-12-23 06:00:00,-3.692,2
59,1,2021-12-23 07:00:00,-3.395,2
59,1,2021-12-23 08:00:00,1.752,1
59,1,2021-12-23 09:00:00,1.446,2
59,1,2021-12-23 10:00:00,6.944,1
59,1,2021-12-23 11:00:00,6.758,2
59,1,2021-12-23 12:00:00,8.212,2
59,1,2021-12-23 13:00:00,9.306,2
59,1,2021-12-23 14:00:00,8.332,2
59,1,2021-12-23 15:00:00,8.365,2
59,1,2021-12-23 16:00:00,8.928,2
59,1,2021-12-23 17:00:00,9.176,2
59,1,2021-12-23 18:00:00,9.225,2
59,1,2021-12-23 19:00:00,9.422,2
59,1,2021-12-23 20:00:00,9.899,2
59,1,2021-12-23 21:00:00,9.899,2
59,1,2021-12-23 22:00:00,10.063,2
59,1,2021-12-23 23:00:00,9.833,2
59,1,2021-12-24 00:00:00,10.373,2
59,1,2021-12-24 01:00:00,10.357,2
59,1,2021-12-24 02:00:00,10.145,2
59,1,2021-12-24 03:00:00,10.275,2
59,1,2021-12-24 04:00:00,10.259,2
59,1,2021-12-24 05:00:00,10.03,2
59,1,2021-12-24 06:00:00,9.981,2
59,1,2021-12-24 07:00:00,9.751,2
59,1,2021-12-24 08:00:00,9.274,2
59,1,2021-12-24 09:00:00,8.664,2
59,1,2021-12-24 10:00:00,8.697,2
59,1,2021-12-24 11:00:00,9.044,2
59,1,2021-12-24 12:00:00,9.373,2
59,1,2021-12-24 13:00:00,9.62,2
59,1,2021-12-24 14:00:00,9.587,2
59,1,2021-12-24 15:00:00,9.538,2
59,1,2021-12-24 16:00:00,9.751,2
59,1,2021-12-24 17:00:00,9.932,2
59,1,2021-12-24 18:00:00,9.866,2
59,1,2021-12-24 19:00:00,10.047,2
59,1,2021-12-24 20:00:00,10.047,2
59,1,2021-12-24 21:00:00,9.948,2
59,1,2021-12-24 22:00:00,9.801,2
59,1,2021-12-24 23:00:00,9.456,2
59,1,2021-12-25 00:00:00,8.978,2
59,1,2021-12-25 01:00:00,9.964,2
59,1,2021-12-25 02:00:00,10.243,2
59,1,2021-12-25 03:00:00,10.586,2
59,1,2021-12-25 04:00:00,10.602,2
59,1,2021-12-25 05:00:00,10.52,2
59,1,2021-12-25 06:00:00,10.553,2
59,1,2021-12-25 07:00:00,10.373,2
59,1,2021-12-25 08:00:00,10.752,1
59,1,2021-12-25 09:00:00,10.471,2
59,1,2021-12-25 10:00:00,10.439,2
59,1,2021-12-25 11:00:00,10.992,2
59,1,2021-12-25 12:00:00,11.22,2
59,1,2021-12-25 13:00:00,11.431,2
59,1,2021-12-25 14:00:00,11.317,2
59,1,2021-12-25 15:00:00,11.171,2
59,1,2021-12-25 16:00:00,10.618,2
59,1,2021-12-25 17:00:00,9.702,2
59,1,2021-12-25 18:00:00,9.422,2
59,1,2021-12-25 19:00:00,9.127,2
59,1,2021-12-25 20:00:00,8.995,2
59,1,2021-12-25 21:00:00,8.458,1
59,1,2021-12-25 22:00:00,8.961,2
59,1,2021-12-25 23:00:00,8.912,2
59,1,2021-12-26 00:00:00,8.014,2
59,1,2021-12-26 01:00:00,6.691,2
59,1,2021-12-26 02:00:00,5.996,2
59,1,2021-12-26 03:00:00,5.604,2
59,1,2021-12-26 04:00:00,5.227,2
59,1,2021-12-26 05:00:00,5.037,2
59,1,2021-12-26 06:00:00,4.968,2
59,1,2021-12-26 07:00:00,4.968,2
59,1,2021-12-26 08:00:00,4.917,2
59,1,2021-12-26 09:00:00,5.261,2
59,1,2021-12-26 10:00:00,6.147,2
59,1,2021-12-26 11:00:00,6.809,2
59,1,2021-12-26 12:00:00,7.33,2
59,1,2021-12-26 13:00:00,7.498,2
59,1,2021-12-26 14:00:00,7.615,2
59,1,2021-12-26 15:00:00,7.765,2
59,1,2021-12-26 16:00:00,8.099,2
59,1,2021-12-26 17:00:00,8.298,2
59,1,2021-12-26 18:00:00,9.094,2
59,1,2021-12-26 19:00:00,9.11,2
59,1,2021-12-26 20:00:00,9.06,2
59,1,2021-12-26 21:00:00,8.912,2
59,1,2021-12-26 22:00:00,8.862,2
59,1,2021-12-26 23:00:00,8.63,2
59,1,2021-12-27 00:00:00,8.597,2
59,1,2021-12-27 01:00:00,8.829,2
59,1,2021-12-27 02:00:00,8.796,2
59,1,2021-12-27 03:00:00,8.846,2
59,1,2021-12-27 04:00:00,8.63,2
59,1,2021-12-27 05:00:00,8.165,2
59,1,2021-12-27 06:00:00,8.413,2
59,1,2021-12-27 07:00:00,7.98,2
59,1,2021-12-27 08:00:00,6.792,2
59,1,2021-12-27 09:00:00,6.438,2
59,1,2021-12-27 10:00:00,7.084,1
59,1,2021-12-27 11:00:00,9.505,2
59,1,2021-12-27 12:00:00,9.554,2
59,1,2021-12-27 13:00:00,9.258,2
59,1,2021-12-27 14:00:00,9.094,2
59,1,2021-12-27 15:00:00,9.209,2
59,1,2021-12-27 16:00:00,9.521,2
59,1,2021-12-27 17:00:00,9.899,2
59,1,2021-12-27 18:00:00,10.112,2
59,1,2021-12-27 19:00:00,10.14,1
59,1,2021-12-27 20:00:00,10.079,2
59,1,2021-12-27 21:00:00,10.324,2
59,1,2021-12-27 22:00:00,10.422,2
59,1,2021-12-27 23:00:00,10.373,2
59,1,2021-12-28 00:00:00,10.56,1
59,1,2021-12-28 01:00:00,10.308,2
59,1,2021-12-28 02:00:00,10.797,2
59,1,2021-12-28 03:00:00,11.155,2
59,1,2021-12-28 04:00:00,10.569,2
59,1,2021-12-28 05:00:00,10.096,2
59,1,2021-12-28 06:00:00,10.927,2
59,1,2021-12-28 07:00:00,10.992,2
59,1,2021-12-28 08:00:00,11.106,2
59,1,2021-12-28 09:00:00,11.69,2
59,1,2021-12-28 10:00:00,12.368,2
59,1,2021-12-28 11:00:00,14.262,2
59,1,2021-12-28 12:00:00,13.878,2
59,1,2021-12-28 13:00:00,13.189,2
59,1,2021-12-28 14:00:00,12.787,2
59,1,2021-12-28 15:00:00,11.56,2
59,1,2021-12-28 16:00:00,11.187,2
59,1,2021-12-28 17:00:00,10.862,2
59,1,2021-12-28 18:00:00,10.732,2
59,1,2021-12-28 19:00:00,10.765,2
59,1,2021-12-28 20:00:00,10.292,2
59,1,2021-12-28 21:00:00,10.732,2
59,1,2021-12-28 22:00:00,10.651,2
59,1,2021-12-28 23:00:00,10.569,2
59,1,2021-12-29 00:00:00,10.455,2
59,1,2021-12-29 01:00:00,10.292,2
59,1,2021-12-29 02:00:00,10.112,2
59,1,2021-12-29 03:00:00,10.145,2
59,1,2021-12-29 04:00:00,9.859,1
59,1,2021-12-29 05:00:00,9.816,1
59,1,2021-12-29 06:00:00,9.981,2
59,1,2021-12-29 07:00:00,9.816,1
59,1,2021-12-29 08:00:00,10.112,2
59,1,2021-12-29 09:00:00,10.537,2
59,1,2021-12-29 10:00:00,10.601,2
59,1,2021-12-29 11:00:00,9.62,2
59,1,2021-12-29 12:00:00,9.915,2
59,1,2021-12-29 13:00:00,9.948,2
59,1,2021-12-29 14:00:00,10.014,2
59,1,2021-12-29 15:00:00,10.765,2
59,1,2021-12-29 16:00:00,11.366,2
59,1,2021-12-29 17:00:00,11.835,2
59,1,2021-12-29 18:00:00,12.449,2
59,1,2021-12-29 19:00:00,12.819,2
59,1,2021-12-29 20:00:00,13.253,2
59,1,2021-12-29 21:00:00,13.349,2
59,1,2021-12-29 22:00:00,13.458,1
59,1,2021-12-29 23:00:00,13.493,2
59,1,2021-12-30 00:00:00,13.429,2
59,1,2021-12-30 01:00:00,13.205,2
59,1,2021-12-30 02:00:00,13.237,2
59,1,2021-12-30 03:00:00,13.493,2
59,1,2021-12-30 04:00:00,13.638,2
59,1,2021-12-30 05:00:00,13.798,2
59,1,2021-12-30 06:00:00,13.766,2
59,1,2021-12-30 07:00:00,13.798,2
59,1,2021-12-30 08:00:00,13.99,2
59,1,2021-12-30 09:00:00,14.293,2
59,1,2021-12-30 10:00:00,14.804,2
59,1,2021-12-30 11:00:00,15.425,2
59,1,2021-12-30 12:00:00,16.396,2
59,1,2021-12-30 13:00:00,16.205,2
59,1,2021-12-30 14:00:00,16.078,2
59,1,2021-12-30 15:00:00,15.664,2
59,1,2021-12-30 16:00:00,15.155,2
59,1,2021-12-30 17:00:00,14.645,2
59,1,2021-12-30 18:00:00,14.341,2
59,1,2021-12-30 19:00:00,14.022,2
59,1,2021-12-30 20:00:00,13.344,1
59,1,2021-12-30 21:00:00,12.979,2
59,1,2021-12-30 22:00:00,12.158,2
59,1,2021-12-30 23:00:00,10.438,2
59,1,2021-12-31 00:00:00,9.833,2
59,1,2021-12-31 01:00:00,9.587,2
59,1,2021-12-31 02:00:00,9.044,2
59,1,2021-12-31 03:00:00,8.498,2
59,1,2021-12-31 04:00:00,8.199,2
59,1,2021-12-31 05:00:00,7.899,2
59,1,2021-12-31 06:00:00,7.498,2
59,1,2021-12-31 07:00:00,6.877,2
59,1,2021-12-31 08:00:00,6.708,2
59,1,2021-12-31 09:00:00,6.893,2
59,1,2021-12-31 10:00:00,8.292,1
59,1,2021-12-31 11:00:00,10.315,1
59,1,2021-12-31 12:00:00,11.742,1
59,1,2021-12-31 13:00:00,13.108,2
59,1,2021-12-31 14:00:00,14.26,2
59,1,2021-12-31 15:00:00,14.724,2
59,1,2021-12-31 16:00:00,13.974,2
59,1,2021-12-31 17:00:00,13.237,2
59,1,2021-12-31 18:00:00,12.996,2
59,1,2021-12-31 19:00:00,12.851,2
59,1,2021-12-31 20:00:00,12.738,2
59,1,2021-12-31 21:00:00,10.19,2
59,1,2021-12-31 22:00:00,8.547,2
59,1,2021-12-31 23:00:00,7.882,2
59,1,2022-01-01 00:00:00,7.481,2
59,1,2022-01-01 01:00:00,7.079,2
59,1,2022-01-01 02:00:00,6.809,2
59,1,2022-01-01 03:00:00,6.386,2
59,1,2022-01-01 04:00:00,6.047,2
59,1,2022-01-01 05:00:00,5.843,2
59,1,2022-01-01 06:00:00,5.449,2
59,1,2022-01-01 07:00:00,5.089,2
59,1,2022-01-01 08:00:00,5.037,2
59,1,2022-01-01 09:00:00,5.381,2
59,1,2022-01-01 10:00:00,7.635,1
59,1,2022-01-01 11:00:00,10.306,1
59,1,2022-01-01 12:00:00,11.926,1
59,1,2022-01-01 13:00:00,13.076,2
59,1,2022-01-01 14:00:00,13.654,2
59,1,2022-01-01 15:00:00,12.302,2
59,1,2022-01-01 16:00:00,10.111,2
59,1,2022-01-01 17:00:00,8.348,2
59,1,2022-01-01 18:00:00,7.565,2
59,1,2022-01-01 19:00:00,7.247,2
59,1,2022-01-01 20:00:00,6.843,2
59,1,2022-01-01 21:00:00,6.387,2
59,1,2022-01-01 22:00:00,6.132,2
59,1,2022-01-01 23:00:00,5.706,2
59,1,2022-01-02 00:00:00,5.518,2
59,1,2022-01-02 01:00:00,5.106,2
59,1,2022-01-02 02:00:00,4.744,2
59,1,2022-01-02 03:00:00,4.623,2
59,1,2022-01-02 04:00:00,4.484,2
59,1,2022-01-02 05:00:00,4.363,2
59,1,2022-01-02 06:00:00,4.467,2
59,1,2022-01-02 07:00:00,4.882,2
59,1,2022-01-02 08:00:00,5.278,2
59,1,2022-01-02 09:00:00,6.231,2
59,1,2022-01-02 10:00:00,12.74,1
59,1,2022-01-02 11:00:00,12.254,2
59,1,2022-01-02 12:00:00,13.429,2
59,1,2022-01-02 13:00:00,14.708,2
59,1,2022-01-02 14:00:00,15.521,2
59,1,2022-01-02 15:00:00,15.059,2
59,1,2022-01-02 16:00:00,14.9,2
59,1,2022-01-02 17:00:00,14.405,2
59,1,2022-01-02 18:00:00,13.734,2
59,1,2022-01-02 19:00:00,13.333,2
59,1,2022-01-02 20:00:00,13.044,2
59,1,2022-01-02 21:00:00,12.594,2
59,1,2022-01-02 22:00:00,12.626,2
59,1,2022-01-02 23:00:00,12.546,2
59,1,2022-01-03 00:00:00,12.449,2
59,1,2022-01-03 01:00:00,12.239,2
59,1,2022-01-03 02:00:00,12.126,2
59,1,2022-01-03 03:00:00,12.013,2
59,1,2022-01-03 04:00:00,11.835,2
59,1,2022-01-03 05:00:00,11.593,2
59,1,2022-01-03 06:00:00,11.496,2
59,1,2022-01-03 07:00:00,11.399,2
59,1,2022-01-03 08:00:00,11.301,2
59,1,2022-01-03 09:00:00,11.544,2
59,1,2022-01-03 10:00:00,11.948,2
59,1,2022-01-03 11:00:00,12.175,2
59,1,2022-01-03 12:00:00,12.288,2
59,1,2022-01-03 13:00:00,12.465,2
59,1,2022-01-03 14:00:00,12.642,2
59,1,2022-01-03 15:00:00,12.594,2
59,1,2022-01-03 16:00:00,12.272,2
59,1,2022-01-03 17:00:00,12.142,2
59,1,2022-01-03 18:00:00,12.159,2
59,1,2022-01-03 19:00:00,12.094,2
59,1,2022-01-03 20:00:00,12.352,2
59,1,2022-01-03 21:00:00,12.53,2
59,1,2022-01-03 22:00:00,12.932,2
59,1,2022-01-03 23:00:00,12.98,2
59,1,2022-01-04 00:00:00,12.738,2
59,1,2022-01-04 01:00:00,12.582,1
59,1,2022-01-04 02:00:00,12.819,2
59,1,2022-01-04 03:00:00,13.06,2
59,1,2022-01-04 04:00:00,13.076,2
59,1,2022-01-04 05:00:00,12.513,2
59,1,2022-01-04 06:00:00,12.433,2
59,1,2022-01-04 07:00:00,13.397,2
59,1,2022-01-04 08:00:00,14.309,2
59,1,2022-01-04 09:00:00,14.277,2
59,1,2022-01-04 10:00:00,14.629,2
59,1,2022-01-04 11:00:00,15.362,2
59,1,2022-01-04 12:00:00,14.995,2
59,1,2022-01-04 13:00:00,13.926,2
59,1,2022-01-04 14:00:00,12.835,2
59,1,2022-01-04 15:00:00,12.529,2
59,1,2022-01-04 16:00:00,12.433,2
59,1,2022-01-04 17:00:00,10.206,2
59,1,2022-01-04 18:00:00,8.961,2
59,1,2022-01-04 19:00:00,8.065,2
59,1,2022-01-04 20:00:00,7.061,2
59,1,2022-01-04 21:00:00,6.556,2
59,1,2022-01-04 22:00:00,6.572,2
59,1,2022-01-04 23:00:00,6.2,2
59,1,2022-01-05 00:00:00,6.166,2
59,1,2022-01-05 01:00:00,6.353,2
59,1,2022-01-05 02:00:00,6.691,2
59,1,2022-01-05 03:00:00,6.792,2
59,1,2022-01-05 04:00:00,6.708,2
59,1,2022-01-05 05:00:00,6.386,2
59,1,2022-01-05 06:00:00,5.433,2
59,1,2022-01-05 07:00:00,4.761,2
59,1,2022-01-05 08:00:00,4.259,2
59,1,2022-01-05 09:00:00,4.276,2
59,1,2022-01-05 10:00:00,3.993,1
59,1,2022-01-05 11:00:00,3.949,1
59,1,2022-01-05 12:00:00,5.705,2
59,1,2022-01-05 13:00:00,4.667,1
59,1,2022-01-05 14:00:00,5.261,2
59,1,2022-01-05 15:00:00,4.796,2
59,1,2022-01-05 16:00:00,4.502,2
59,1,2022-01-05 17:00:00,4.067,2
59,1,2022-01-05 18:00:00,3.841,2
59,1,2022-01-05 19:00:00,3.998,2
59,1,2022-01-05 20:00:00,3.998,2
59,1,2022-01-05 21:00:00,3.998,2
59,1,2022-01-05 22:00:00,4.067,2
59,1,2022-01-05 23:00:00,4.05,2
59,1,2022-01-06 00:00:00,3.998,2
59,1,2022-01-06 01:00:00,3.507,2
59,1,2022-01-06 02:00:00,3.261,2
59,1,2022-01-06 03:00:00,3.155,2
59,1,2022-01-06 04:00:00,3.102,2
59,1,2022-01-06 05:00:00,3.049,2
59,1,2022-01-06 06:00:00,2.766,2
59,1,2022-01-06 07:00:00,2.783,2
59,1,2022-01-06 08:00:00,2.535,2
59,1,2022-01-06 09:00:00,2.783,2
59,1,2022-01-06 10:00:00,3.384,2
59,1,2022-01-06 11:00:00,3.943,2
59,1,2022-01-06 12:00:00,4.744,2
59,1,2022-01-06 13:00:00,4.865,2
59,1,2022-01-06 14:00:00,4.83,2
59,1,2022-01-06 15:00:00,4.519,2
59,1,2022-01-06 16:00:00,3.665,2
59,1,2022-01-06 17:00:00,2.712,2
59,1,2022-01-06 18:00:00,1.565,2
59,1,2022-01-06 19:00:00,1.384,2
59,1,2022-01-06 20:00:00,1.239,2
59,1,2022-01-06 21:00:00,0.71,2
59,1,2022-01-06 22:00:00,0.287,2
59,1,2022-01-06 23:00:00,0.066,2
59,1,2022-01-07 00:00:00,-0.028,2
59,1,2022-01-07 01:00:00,-0.269,2
59,1,2022-01-07 02:00:00,0.028,2
59,1,2022-01-07 03:00:00,0.01,2
59,1,2022-01-07 04:00:00,-0.325,2
59,1,2022-01-07 05:00:00,-0.213,2
59,1,2022-01-07 06:00:00,-0.083,2
59,1,2022-01-07 07:00:00,0.379,2
59,1,2022-01-07 08:00:00,0.727,2
59,1,2022-01-07 09:00:00,2.248,2
59,1,2022-01-07 10:00:00,3.49,2
59,1,2022-01-07 11:00:00,3.507,2
59,1,2022-01-07 12:00:00,3.787,2
59,1,2022-01-07 13:00:00,3.98,2
59,1,2022-01-07 14:00:00,3.945,2
59,1,2022-01-07 15:00:00,3.98,2
59,1,2022-01-07 16:00:00,4.05,2
59,1,2022-01-07 17:00:00,3.189,2
59,1,2022-01-07 18:00:00,2.89,2
59,1,2022-01-07 19:00:00,3.084,2
59,1,2022-01-07 20:00:00,3.243,2
59,1,2022-01-07 21:00:00,3.49,2
59,1,2022-01-07 22:00:00,3.771,2
59,1,2022-01-07 23:00:00,4.049,2
59,1,2022-01-08 00:00:00,4.882,2
59,1,2022-01-08 01:00:00,5.192,2
59,1,2022-01-08 02:00:00,4.484,2
59,1,2022-01-08 03:00:00,4.363,2
59,1,2022-01-08 04:00:00,4.346,2
59,1,2022-01-08 05:00:00,4.207,2
59,1,2022-01-08 06:00:00,3.946,2
59,1,2022-01-08 07:00:00,3.7,2
59,1,2022-01-08 08:00:00,3.402,2
59,1,2022-01-08 09:00:00,3.595,2
59,1,2022-01-08 10:00:00,3.8,1
59,1,2022-01-08 11:00:00,4.457,1
59,1,2022-01-08 12:00:00,6.503,2
59,1,2022-01-08 13:00:00,6.081,2
59,1,2022-01-08 14:00:00,6.03,2
59,1,2022-01-08 15:00:00,6.115,2
59,1,2022-01-08 16:00:00,5.928,2
59,1,2022-01-08 17:00:00,6.115,2
59,1,2022-01-08 18:00:00,6.319,2
59,1,2022-01-08 19:00:00,6.64,2
59,1,2022-01-08 20:00:00,7.297,2
59,1,2022-01-08 21:00:00,7.414,2
59,1,2022-01-08 22:00:00,7.615,2
59,1,2022-01-08 23:00:00,7.782,2
59,1,2022-01-09 00:00:00,6.86,2
59,1,2022-01-09 01:00:00,7.431,2
59,1,2022-01-09 02:00:00,7.465,2
59,1,2022-01-09 03:00:00,6.86,2
59,1,2022-01-09 04:00:00,5.687,2
59,1,2022-01-09 05:00:00,4.796,2
59,1,2022-01-09 06:00:00,4.744,2
59,1,2022-01-09 07:00:00,4.692,2
59,1,2022-01-09 08:00:00,4.692,2
59,1,2022-01-09 09:00:00,4.882,2
59,1,2022-01-09 10:00:00,5.875,2
59,1,2022-01-09 11:00:00,6.673,2
59,1,2022-01-09 12:00:00,6.301,2
59,1,2022-01-09 13:00:00,6.994,2
59,1,2022-01-09 14:00:00,6.977,2
59,1,2022-01-09 15:00:00,6.251,2
59,1,2022-01-09 16:00:00,5.723,2
59,1,2022-01-09 17:00:00,5.313,2
59,1,2022-01-09 18:00:00,5.055,2
59,1,2022-01-09 19:00:00,4.813,2
59,1,2022-01-09 20:00:00,4.658,2
59,1,2022-01-09 21:00:00,3.735,2
59,1,2022-01-09 22:00:00,3.595,2
59,1,2022-01-09 23:00:00,3.543,2
66,1,2021-12-13 00:00:00,5.2783,2
66,1,2021-12-13 01:00:00,5.535,2
66,1,2021-12-13 02:00:00,5.4838,2
66,1,2021-12-13 03:00:00,5.1912,2
66,1,2021-12-13 04:00:00,4.363,2
66,1,2021-12-13 05:00:00,4.1023,2
66,1,2021-12-13 06:00:00,4.0322,2
66,1,2021-12-13 07:00:00,3.5075,2
66,1,2021-12-13 08:00:00,3.613,2
66,1,2021-12-13 09:00:00,3.8403,2
66,1,2021-12-13 10:00:00,4.6745,2
66,1,2021-12-13 11:00:00,5.774,2
66,1,2021-12-13 12:00:00,6.7415,2
66,1,2021-12-13 13:00:00,7.6148,2
66,1,2021-12-13 14:00:00,8.1153,2
66,1,2021-12-13 15:00:00,7.8322,2
66,1,2021-12-13 16:00:00,6.842,2
66,1,2021-12-13 17:00:00,5.8593,2
66,1,2021-12-13 18:00:00,5.1747,2
66,1,2021-12-13 19:00:00,4.6923,2
66,1,2021-12-13 20:00:00,4.3457,2
66,1,2021-12-13 21:00:00,3.823,2
66,1,2021-12-13 22:00:00,3.6128,2
66,1,2021-12-13 23:00:00,3.261,2
66,1,2021-12-14 00:00:00,2.943,2
66,1,2021-12-14 01:00:00,2.8013,2
66,1,2021-12-14 02:00:00,2.4278,2
66,1,2021-12-14 03:00:00,2.1235,2
66,1,2021-12-14 04:00:00,1.818,2
66,1,2021-12-14 05:00:00,2.0335,2
66,1,2021-12-14 06:00:00,2.5527,2
66,1,2021-12-14 07:00:00,2.8545,2
66,1,2021-12-14 08:00:00,2.9077,2
66,1,2021-12-14 09:00:00,3.4718,2
66,1,2021-12-14 10:00:00,4.1887,2
66,1,2021-12-14 11:00:00,4.9338,2
66,1,2021-12-14 12:00:00,4.3455,2
66,1,2021-12-14 13:00:00,4.8477,2
66,1,2021-12-14 14:00:00,5.2268,2
66,1,2021-12-14 15:00:00,5.4325,2
66,1,2021-12-14 16:00:00,4.9857,2
66,1,2021-12-14 17:00:00,4.8825,2
66,1,2021-12-14 18:00:00,4.848,2
66,1,2021-12-14 19:00:00,4.2585,2
66,1,2021-12-14 20:00:00,4.05,2
66,1,2021-12-14 21:00:00,3.893,2
66,1,2021-12-14 22:00:00,4.0325,2
66,1,2021-12-14 23:00:00,4.085,2
66,1,2021-12-15 00:00:00,4.3283,2
66,1,2021-12-15 01:00:00,4.137,2
66,1,2021-12-15 02:00:00,4.0847,2
66,1,2021-12-15 03:00:00,3.8055,2
66,1,2021-12-15 04:00:00,3.9625,2
66,1,2021-12-15 05:00:00,4.05,2
66,1,2021-12-15 06:00:00,4.2067,2
66,1,2021-12-15 07:00:00,4.3283,2
66,1,2021-12-15 08:00:00,3.6632593,1
66,1,2021-12-15 09:00:00,3.9453,2
66,1,2021-12-15 10:00:00,4.415,2
66,1,2021-12-15 11:00:00,4.7785,2
66,1,2021-12-15 12:00:00,5.0892,2
66,1,2021-12-15 13:00:00,5.1235,2
66,1,2021-12-15 14:00:00,5.1408,2
66,1,2021-12-15 15:00:00,5.0545,2
66,1,2021-12-15 16:00:00,5.0717,2
66,1,2021-12-15 17:00:00,5.3127,2
66,1,2021-12-15 18:00:00,5.2268,2
66,1,2021-12-15 19:00:00,5.158,2
66,1,2021-12-15 20:00:00,5.1062,2
66,1,2021-12-15 21:00:00,5.02,2
66,1,2021-12-15 22:00:00,5.0373,2
66,1,2021-12-15 23:00:00,5.2612,2
66,1,2021-12-16 00:00:00,5.1235,2
66,1,2021-12-16 01:00:00,4.934,2
66,1,2021-12-16 02:00:00,4.848,2
66,1,2021-12-16 03:00:00,4.5537,2
66,1,2021-12-16 04:00:00,4.3283,2
66,1,2021-12-16 05:00:00,4.224,2
66,1,2021-12-16 06:00:00,3.9278,2
66,1,2021-12-16 07:00:00,3.5952,2
66,1,2021-12-16 08:00:00,3.8055,2
66,1,2021-12-16 09:00:00,4.2237,2
66,1,2021-12-16 10:00:00,4.8993,2
66,1,2021-12-16 11:00:00,5.4668,2
66,1,2021-12-16 12:00:00,5.6718,2
66,1,2021-12-16 13:00:00,5.8428,2
66,1,2021-12-16 14:00:00,5.962,2
66,1,2021-12-16 15:00:00,5.911,2
66,1,2021-12-16 16:00:00,5.7573,2
66,1,2021-12-16 17:00:00,5.8189898,1
66,1,2021-12-16 18:00:00,5.5439787,1
66,1,2021-12-16 19:00:00,5.2435,2
66,1,2021-12-16 20:00:00,4.5882,2
66,1,2021-12-16 21:00:00,4.0152,2
66,1,2021-12-16 22:00:00,3.7005,2
66,1,2021-12-16 23:00:00,3.4722,2
66,1,2021-12-17 00:00:00,2.9252,2
66,1,2021-12-17 01:00:00,2.8898,2
66,1,2021-12-17 02:00:00,2.7302,2
66,1,2021-12-17 03:00:00,2.5882,2
66,1,2021-12-17 04:00:00,2.463,2
66,1,2021-12-17 05:00:00,2.0338,2
66,1,2021-12-17 06:00:00,1.7818,2
66,1,2021-12-17 07:00:00,1.0025,2
66,1,2021-12-17 08:00:00,1.4207,2
66,1,2021-12-17 09:00:00,1.818,2
66,1,2021-12-17 10:00:00,2.516,2
66,1,2021-12-17 11:00:00,3.4535,2
66,1,2021-12-17 12:00:00,4.3803,2
66,1,2021-12-17 13:00:00,4.692,2
66,1,2021-12-17 14:00:00,5.0027,2
66,1,2021-12-17 15:00:00,4.8822,2
66,1,2021-12-17 16:00:00,4.2238,2
66,1,2021-12-17 17:00:00,3.2252,2
66,1,2021-12-17 18:00:00,2.6592,2
66,1,2021-12-17 19:00:00,2.105,2
66,1,2021-12-17 20:00:00,1.2392,2
66,1,2021-12-17 21:00:00,1.5117,2
66,1,2021-12-17 22:00:00,1.4935,2
66,1,2021-12-17 23:00:00,1.2392,2
66,1,2021-12-18 00:00:00,1.021,2
66,1,2021-12-18 01:00:00,0.875,2
66,1,2021-12-18 02:00:00,0.8385,2
66,1,2021-12-18 03:00:00,1.021,2
66,1,2021-12-18 04:00:00,1.0393,2
66,1,2021-12-18 05:00:00,1.0575,2
66,1,2021-12-18 06:00:00,0.8932,2
66,1,2021-12-18 07:00:00,0.8567,2
66,1,2021-12-18 08:00:00,0.8203,2
66,1,2021-12-18 09:00:00,0.9663,2
66,1,2021-12-18 10:00:00,0.7283,2
66,1,2021-12-18 11:00:00,0.8928,2
66,1,2021-12-18 12:00:00,1.439,2
66,1,2021-12-18 13:00:00,1.782,2
66,1,2021-12-18 14:00:00,2.1237,2
66,1,2021-12-18 15:00:00,2.41,2
66,1,2021-12-18 16:00:00,2.2127,2
66,1,2021-12-18 17:00:00,1.764,2
66,1,2021-12-18 18:00:00,2.0693,2
66,1,2021-12-18 19:00:00,2.7127,2
66,1,2021-12-18 20:00:00,2.1058,2
66,1,2021-12-18 21:00:00,2.2313,2
66,1,2021-12-18 22:00:00,2.261591,1
66,1,2021-12-18 23:00:00,2.4813,2
66,1,2021-12-19 00:00:00,2.4992,2
66,1,2021-12-19 01:00:00,2.3028,2
